"entropy";"pc";"bfr";"shf";"msi";"used";"blocked";"ratio"
"29.541667";"2.632430";"0.694316";"1.341426";"315.083333";"0.488991";"0";"0.200000"
"36.583333";"1.669622";"0.796433";"1.557525";"332.583333";"0.480469";"0";"0.000000"
"39.291667";"1.168882";"0.810784";"1.516982";"344.916667";"0.527225";"0";"0.160000"
"16.208333";"20.825578";"0.266211";"0.966430";"150.458333";"0.218040";"0";"0.000000"
"8.916667";"77.026454";"0.110013";"0.526400";"87.458333";"0.155303";"0";"0.000000"
"37.833333";"1.749217";"0.782301";"1.555096";"326.375000";"0.479167";"0";"0.220000"
"39.208333";"1.368291";"0.781126";"1.577938";"325.416667";"0.479877";"0";"0.000000"
"15.000000";"18.286906";"0.276242";"0.956254";"168.291667";"0.275923";"0";"0.000000"
"11.958333";"34.735673";"0.200034";"0.763535";"120.291667";"0.176373";"0";"0.000000"
"20.250000";"11.254404";"0.418596";"1.198053";"210.708333";"0.290601";"0";"0.000000"
"0.958333";"285.159668";"0.005349";"0.043494";"8.250000";"0.020123";"0";"0.000000"
"38.375000";"1.524701";"0.807275";"1.611373";"330.416667";"0.475260";"0";"0.000000"
"28.833333";"2.612084";"0.675080";"1.205555";"315.958333";"0.539891";"0";"0.520000"
"22.750000";"6.227112";"0.484161";"1.202174";"245.208333";"0.408381";"0";"0.000000"
"12.666667";"31.666921";"0.186250";"0.750779";"126.333333";"0.213897";"0";"0.000000"
"27.333333";"3.218661";"0.618524";"1.350186";"287.958333";"0.479522";"0";"0.000000"
"15.875000";"16.394510";"0.289166";"0.988374";"173.500000";"0.283854";"0";"0.000000"
"15.708333";"21.806314";"0.262164";"0.951508";"148.583333";"0.215791";"0";"0.000000"
"26.041667";"3.298158";"0.635959";"1.259429";"301.416667";"0.503196";"1";"0.580000"
"0.916667";"319.232688";"0.001322";"0.020582";"4.541667";"0.013731";"0";"0.100000"
"41.500000";"0.893759";"0.811087";"1.530149";"337.291667";"0.535630";"0";"0.000000"
"28.500000";"2.395303";"0.686524";"1.345474";"307.291667";"0.493963";"0";"0.000000"
"36.958333";"1.108847";"0.806599";"1.498464";"342.708333";"0.530895";"0";"0.000000"
"16.791667";"13.510285";"0.330096";"1.044685";"193.791667";"0.323272";"0";"0.000000"
"7.458333";"60.838300";"0.111492";"0.512548";"84.333333";"0.145952";"0";"0.000000"
"3.791667";"166.178674";"0.036245";"0.199216";"31.125000";"0.056700";"0";"0.000000"
"31.208333";"2.250104";"0.706596";"1.387985";"320.500000";"0.474787";"0";"0.000000"
"35.583333";"2.040536";"0.800293";"1.647677";"334.541667";"0.441051";"0";"0.000000"
"7.833333";"72.883414";"0.141220";"0.569390";"89.333333";"0.133286";"0";"0.000000"
"28.000000";"3.749285";"0.596884";"1.365784";"283.125000";"0.418679";"0";"0.000000"
"3.333333";"155.680087";"0.029522";"0.190978";"33.333333";"0.069957";"0";"0.000000"
"23.000000";"8.458487";"0.453318";"1.211355";"236.958333";"0.349905";"0";"0.000000"
"39.041667";"1.357488";"0.772529";"1.567351";"323.208333";"0.481061";"0";"0.000000"
"36.958333";"1.785561";"0.803045";"1.578794";"331.333333";"0.477036";"0";"0.000000"
"39.750000";"1.013351";"0.801972";"1.529884";"335.541667";"0.519295";"0";"0.000000"
"16.541667";"19.025359";"0.275052";"0.982386";"154.833333";"0.226444";"0";"0.000000"
"12.625000";"31.548932";"0.201337";"0.771188";"133.791667";"0.220289";"0";"0.000000"
"27.041667";"4.173712";"0.581965";"1.345903";"275.750000";"0.410156";"0";"0.000000"
"26.375000";"2.899952";"0.639745";"1.243773";"303.541667";"0.511837";"0";"0.070000"
"5.250000";"110.305263";"0.071554";"0.341897";"52.458333";"0.085819";"0";"0.000000"
"2.166667";"240.730635";"0.014789";"0.108577";"20.208333";"0.045928";"0";"0.000000"
"26.291667";"3.241921";"0.644385";"1.263911";"303.875000";"0.504616";"0";"0.630000"
"26.791667";"4.471712";"0.581815";"1.305538";"283.208333";"0.425900";"0";"0.000000"
"36.166667";"1.377534";"0.805442";"1.584346";"344.291667";"0.482599";"0";"0.000000"
"39.875000";"1.016836";"0.801083";"1.536333";"335.541667";"0.517519";"0";"0.000000"
"23.250000";"4.963178";"0.600518";"1.296108";"275.083333";"0.437027";"0";"0.000000"
"14.583333";"21.634948";"0.249813";"0.884252";"157.125000";"0.254498";"0";"0.000000"
"17.541667";"17.727765";"0.284903";"0.999805";"162.333333";"0.245147";"0";"0.000000"
"36.625000";"1.801776";"0.769420";"1.527943";"327.083333";"0.481771";"0";"0.000000"
"0.416667";"346.776634";"0.000000";"0.003535";"0.833333";"0.003551";"0";"0.000000"
"11.000000";"39.257043";"0.157611";"0.646716";"105.333333";"0.170336";"0";"0.000000"
"40.708333";"1.108447";"0.804126";"1.603645";"340.083333";"0.501420";"0";"0.000000"
"37.666667";"1.737900";"0.786738";"1.580150";"328.541667";"0.474787";"0";"0.150000"
"39.208333";"1.108141";"0.809309";"1.502773";"342.875000";"0.534801";"0";"0.240000"
"27.416667";"3.026164";"0.630104";"1.349406";"289.875000";"0.483783";"0";"0.000000"
"1.666667";"254.489006";"0.008214";"0.058350";"8.833333";"0.019768";"0";"0.000000"
"28.708333";"2.733895";"0.689995";"1.336085";"313.791667";"0.482244";"0";"0.170000"
"19.583333";"10.980564";"0.380759";"1.114159";"202.458333";"0.319010";"0";"0.000000"
"19.916667";"9.922444";"0.403100";"1.140677";"212.208333";"0.330611";"0";"0.000000"
"37.000000";"2.251205";"0.782499";"1.658032";"325.583333";"0.436198";"0";"0.000000"
"19.833333";"10.524297";"0.406284";"1.169325";"218.166667";"0.335938";"0";"0.000000"
"23.416667";"5.151166";"0.582225";"1.291538";"269.208333";"0.430161";"0";"0.000000"
"24.541667";"6.791155";"0.493598";"1.277751";"253.708333";"0.369318";"0";"0.000000"
"28.333333";"2.674203";"0.625853";"1.311437";"291.875000";"0.500710";"0";"0.000000"
"11.041667";"44.379613";"0.163461";"0.677812";"103.041667";"0.156132";"0";"0.000000"
"38.083333";"1.636240";"0.789591";"1.618979";"328.291667";"0.460701";"0";"0.000000"
"38.583333";"1.386403";"0.787051";"1.585538";"325.416667";"0.477154";"0";"0.000000"
"31.125000";"2.113418";"0.705097";"1.387872";"320.500000";"0.479167";"0";"0.000000"
"37.125000";"1.799492";"0.778100";"1.537018";"326.375000";"0.481771";"0";"0.160000"
"2.250000";"237.494647";"0.008440";"0.075430";"13.541667";"0.033144";"0";"0.000000"
"0.291667";"349.103427";"0.000000";"0.001534";"0.250000";"0.001539";"0";"0.700000"
"11.208333";"49.101358";"0.167992";"0.687656";"106.625000";"0.162879";"0";"0.000000"
"36.666667";"1.661546";"0.797437";"1.564060";"332.583333";"0.478338";"0";"0.000000"
"28.625000";"2.343473";"0.694739";"1.306788";"308.000000";"0.513258";"1";"0.480000"
"38.750000";"1.382094";"0.802671";"1.598607";"329.500000";"0.478930";"0";"0.000000"
"31.791667";"2.025955";"0.700603";"1.395267";"319.458333";"0.478338";"0";"0.000000"
"37.000000";"1.743092";"0.786899";"1.609520";"328.166667";"0.458333";"0";"0.220000"
"18.291667";"12.201458";"0.363369";"1.065200";"194.375000";"0.305043";"0";"0.000000"
"40.916667";"1.098771";"0.807088";"1.617290";"339.625000";"0.499527";"0";"0.000000"
"11.208333";"50.540873";"0.163566";"0.676705";"107.208333";"0.168797";"0";"0.000000"
"37.958333";"1.823570";"0.782523";"1.615048";"326.875000";"0.461411";"0";"0.000000"
"13.750000";"20.208466";"0.245445";"0.873142";"153.958333";"0.256274";"0";"0.000000"
"39.458333";"1.288894";"0.783471";"1.555561";"322.541667";"0.490767";"0";"0.150000"
"20.250000";"9.001815";"0.418137";"1.150703";"226.291667";"0.379380";"0";"0.000000"
"28.416667";"3.349386";"0.614167";"1.342683";"301.791667";"0.451231";"0";"0.000000"
"3.166667";"168.274192";"0.027065";"0.179093";"31.583333";"0.067116";"0";"0.000000"
"39.000000";"1.362064";"0.810152";"1.563072";"343.916667";"0.508759";"0";"0.000000"
"37.375000";"1.892218";"0.786811";"1.586839";"325.291667";"0.467448";"0";"0.000000"
"31.208333";"2.176829";"0.689850";"1.387366";"317.083333";"0.472538";"0";"0.000000"
"24.958333";"3.881402";"0.650708";"1.324531";"288.875000";"0.461766";"0";"0.000000"
"24.250000";"6.627824";"0.521189";"1.240184";"248.375000";"0.384706";"0";"0.000000"
"21.958333";"7.510332";"0.514443";"1.220022";"243.958333";"0.367424";"0";"0.000000"
"36.375000";"1.810670";"0.765339";"1.542759";"325.125000";"0.471828";"0";"0.000000"
"21.666667";"10.069450";"0.427305";"1.204278";"220.375000";"0.311908";"0";"0.000000"
"38.291667";"1.449485";"0.809301";"1.607983";"331.750000";"0.478812";"0";"0.000000"
"27.375000";"3.748242";"0.603309";"1.317138";"297.208333";"0.442472";"0";"0.000000"
"39.583333";"0.959023";"0.816865";"1.481968";"344.291667";"0.547467";"0";"0.000000"
"37.125000";"1.736190";"0.781532";"1.536192";"326.500000";"0.479995";"0";"0.000000"
"37.458333";"1.495425";"0.791909";"1.523294";"334.125000";"0.492543";"0";"0.000000"
"38.541667";"1.551902";"0.808197";"1.619960";"330.416667";"0.472656";"0";"0.000000"
"39.041667";"1.490857";"0.813488";"1.636871";"328.916667";"0.468277";"0";"0.000000"
"38.833333";"1.144754";"0.805248";"1.491435";"344.416667";"0.537760";"0";"0.000000"
"36.166667";"1.552817";"0.757514";"1.494053";"331.458333";"0.482481";"0";"0.000000"
"7.041667";"98.626894";"0.070983";"0.392415";"67.250000";"0.131155";"0";"0.000000"
"11.875000";"34.501336";"0.171749";"0.710004";"116.708333";"0.193537";"0";"0.000000"
"36.208333";"1.784281";"0.773430";"1.559096";"326.125000";"0.466619";"0";"0.000000"
"19.666667";"11.092778";"0.386301";"1.127520";"202.458333";"0.312737";"0";"0.000000"
"26.791667";"5.236610";"0.534303";"1.317063";"264.041667";"0.389205";"0";"0.000000"
"4.416667";"112.647566";"0.067354";"0.309168";"46.041667";"0.071141";"0";"0.000000"
"36.583333";"1.863052";"0.775222";"1.524033";"326.541667";"0.483191";"0";"0.000000"
"17.625000";"11.400165";"0.341750";"1.045036";"205.875000";"0.358902";"0";"0.000000"
"30.958333";"2.255468";"0.706309";"1.385903";"320.500000";"0.475142";"0";"0.000000"
"37.750000";"1.745687";"0.787588";"1.587629";"328.541667";"0.472420";"0";"0.000000"
"38.750000";"1.429525";"0.805755";"1.575247";"344.083333";"0.501065";"0";"0.000000"
"27.333333";"2.747797";"0.678329";"1.326961";"302.000000";"0.490412";"0";"0.000000"
"28.625000";"2.722384";"0.688470";"1.326616";"314.208333";"0.488636";"0";"0.170000"
"4.500000";"110.448898";"0.067528";"0.311133";"46.583333";"0.072562";"0";"0.000000"
"34.666667";"1.944574";"0.688570";"1.322865";"326.791667";"0.540838";"1";"0.480000"
"21.250000";"8.164457";"0.465118";"1.193146";"226.958333";"0.347775";"0";"0.000000"
"20.083333";"10.387229";"0.407199";"1.171583";"218.166667";"0.335346";"0";"0.000000"
"15.083333";"17.254277";"0.304787";"0.954195";"176.125000";"0.283381";"0";"0.000000"
"10.333333";"44.680159";"0.141992";"0.602406";"94.458333";"0.150213";"0";"0.000000"
"7.583333";"72.485119";"0.084114";"0.424273";"69.083333";"0.125000";"0";"0.000000"
"31.750000";"2.000454";"0.684644";"1.343194";"325.416667";"0.509115";"0";"0.000000"
"17.833333";"12.817300";"0.348561";"1.074355";"196.041667";"0.308475";"0";"0.000000"
"20.250000";"10.411667";"0.406993";"1.175155";"216.916667";"0.330374";"0";"0.000000"
"28.750000";"2.419026";"0.688243";"1.348396";"307.291667";"0.491951";"0";"0.150000"
"42.666667";"0.803359";"0.814101";"1.547779";"338.208333";"0.527580";"0";"0.000000"
"27.458333";"3.751537";"0.604401";"1.322490";"297.208333";"0.441051";"0";"0.000000"
"36.875000";"1.776704";"0.772925";"1.532190";"327.375000";"0.483073";"0";"0.000000"
"37.458333";"1.852484";"0.769908";"1.540233";"324.041667";"0.477509";"0";"0.200000"
"24.375000";"7.254616";"0.487176";"1.268211";"250.583333";"0.363163";"0";"0.000000"
"37.083333";"1.584469";"0.774385";"1.546741";"334.000000";"0.470526";"0";"0.000000"
"22.291667";"6.863122";"0.475195";"1.235106";"249.500000";"0.402936";"0";"0.000000"
"22.541667";"6.644929";"0.481001";"1.247490";"250.458333";"0.400805";"0";"0.000000"
"16.958333";"18.825793";"0.275936";"0.985883";"158.083333";"0.238755";"0";"0.000000"
"39.500000";"1.151262";"0.809901";"1.511286";"343.500000";"0.531723";"0";"0.420000"
"9.083333";"60.997297";"0.147120";"0.607714";"94.291667";"0.143703";"0";"0.000000"
"21.458333";"10.215747";"0.423927";"1.195283";"220.375000";"0.314867";"0";"0.000000"
"29.625000";"2.667523";"0.692557";"1.352833";"314.333333";"0.484730";"0";"0.220000"
"23.416667";"5.110360";"0.583600";"1.285939";"269.833333";"0.433120";"0";"0.000000"
"38.333333";"1.095035";"0.811342";"1.521299";"343.875000";"0.526278";"0";"0.210000"
"6.875000";"85.121577";"0.073605";"0.377173";"58.333333";"0.102509";"0";"0.000000"
"19.333333";"12.574071";"0.339229";"1.089754";"187.041667";"0.292732";"0";"0.000000"
"39.208333";"1.319974";"0.782113";"1.557960";"322.541667";"0.489583";"0";"0.000000"
"38.333333";"1.101404";"0.811652";"1.525576";"343.875000";"0.525213";"0";"0.200000"
"38.791667";"1.201876";"0.813043";"1.524051";"344.083333";"0.522017";"0";"0.130000"
"14.416667";"19.697400";"0.266920";"0.911377";"160.791667";"0.261009";"0";"0.000000"
"24.416667";"4.054466";"0.555311";"1.275393";"278.583333";"0.474077";"0";"0.000000"
"37.041667";"1.780374";"0.777108";"1.530061";"326.375000";"0.484020";"0";"0.160000"
"25.833333";"3.496928";"0.657417";"1.322022";"292.458333";"0.472538";"0";"0.000000"
"13.916667";"21.660794";"0.239537";"0.868485";"150.333333";"0.249290";"0";"0.000000"
"14.000000";"25.393743";"0.206274";"0.817043";"137.625000";"0.234730";"0";"0.000000"
"40.375000";"1.173785";"0.812018";"1.621099";"340.583333";"0.496567";"0";"0.000000"
"31.166667";"2.018005";"0.687517";"1.364077";"305.000000";"0.508996";"0";"0.000000"
"39.291667";"1.069613";"0.809554";"1.511060";"344.916667";"0.530540";"0";"0.000000"
"22.333333";"9.977258";"0.441593";"1.235136";"224.666667";"0.319366";"0";"0.000000"
"15.875000";"16.741836";"0.286937";"0.985647";"172.458333";"0.281605";"0";"0.000000"
"29.833333";"2.729486";"0.622650";"1.328632";"312.916667";"0.470881";"0";"0.000000"
"5.500000";"132.153696";"0.050444";"0.298894";"53.250000";"0.108665";"0";"0.000000"
"31.250000";"2.312395";"0.685124";"1.430779";"309.125000";"0.466856";"0";"0.160000"
"15.541667";"18.943423";"0.291236";"0.971838";"169.375000";"0.261719";"0";"0.000000"
"12.666667";"27.907345";"0.213477";"0.811493";"128.958333";"0.193300";"0";"0.000000"
"14.875000";"21.564422";"0.265289";"0.911738";"161.875000";"0.258641";"0";"0.000000"
"28.291667";"3.115183";"0.615852";"1.352799";"294.750000";"0.436908";"0";"0.000000"
"37.125000";"2.032197";"0.785259";"1.637231";"325.458333";"0.448627";"0";"0.000000"
"28.208333";"3.215895";"0.616096";"1.354362";"294.416667";"0.435251";"0";"0.000000"
"39.541667";"1.420929";"0.809497";"1.618808";"328.833333";"0.475497";"0";"0.150000"
"14.250000";"19.979023";"0.254890";"0.889723";"157.041667";"0.259115";"0";"0.000000"
"32.375000";"1.812669";"0.698217";"1.371970";"308.041667";"0.516809";"0";"0.000000"
"39.625000";"1.215648";"0.805249";"1.583457";"340.541667";"0.507931";"0";"0.000000"
"20.416667";"9.081657";"0.425493";"1.162886";"217.041667";"0.339489";"0";"0.000000"
"6.125000";"120.723158";"0.064219";"0.360323";"61.541667";"0.120028";"0";"0.000000"
"5.708333";"120.172667";"0.064120";"0.350351";"57.791667";"0.108546";"0";"0.000000"
"19.875000";"10.555153";"0.406329";"1.168922";"220.000000";"0.342211";"0";"0.000000"
"37.125000";"1.636515";"0.775947";"1.554209";"334.000000";"0.468632";"0";"0.190000"
"0.666667";"325.882835";"0.001441";"0.020583";"4.708333";"0.013613";"0";"0.110000"
"2.208333";"197.140921";"0.015031";"0.096612";"14.708333";"0.029711";"0";"0.000000"
"1.791667";"241.118741";"0.009843";"0.066240";"10.250000";"0.021899";"0";"0.000000"
"17.791667";"13.004487";"0.348206";"1.036925";"192.583333";"0.309304";"0";"0.000000"
"39.375000";"1.362085";"0.780741";"1.575062";"322.375000";"0.481179";"0";"0.000000"
"18.375000";"12.332082";"0.369567";"1.103525";"202.458333";"0.314867";"0";"0.000000"
"36.875000";"1.106404";"0.806142";"1.494881";"342.708333";"0.531842";"0";"0.000000"
"39.041667";"1.364880";"0.781632";"1.577982";"325.708333";"0.479640";"0";"0.000000"
"31.791667";"1.966286";"0.711262";"1.368280";"323.041667";"0.488991";"0";"0.110000"
"34.083333";"1.769645";"0.717551";"1.443253";"323.041667";"0.478456";"0";"0.000000"
"29.625000";"2.434049";"0.651986";"1.338419";"299.041667";"0.501420";"0";"0.000000"
"37.666667";"1.594639";"0.803435";"1.626077";"341.208333";"0.476089";"0";"0.000000"
"3.750000";"151.729381";"0.031149";"0.195310";"31.375000";"0.062500";"0";"0.000000"
"26.583333";"4.014505";"0.582383";"1.290657";"285.500000";"0.441051";"0";"0.000000"
"5.250000";"98.798191";"0.078178";"0.374779";"61.166667";"0.106297";"0";"0.000000"
"43.875000";"0.961088";"0.818413";"1.622390";"336.041667";"0.502841";"0";"0.150000"
"20.750000";"10.530823";"0.411874";"1.178513";"211.541667";"0.302912";"0";"0.000000"
"3.083333";"191.209750";"0.015516";"0.121181";"20.958333";"0.047585";"0";"0.000000"
"16.875000";"14.686789";"0.317710";"1.018489";"186.500000";"0.300781";"0";"0.000000"
"29.375000";"2.142243";"0.685039";"1.230078";"318.708333";"0.543561";"1";"0.520000"
"37.125000";"1.019003";"0.803814";"1.459845";"342.291667";"0.544863";"0";"0.380000"
"37.541667";"1.455607";"0.802364";"1.583136";"339.000000";"0.482955";"0";"0.000000"
"39.416667";"1.135736";"0.809107";"1.503597";"343.500000";"0.533854";"0";"0.400000"
"32.708333";"1.873693";"0.690004";"1.377065";"321.125000";"0.501184";"0";"0.000000"
"13.916667";"24.571407";"0.224220";"0.836703";"144.125000";"0.234967";"0";"0.000000"
"2.375000";"198.457601";"0.022216";"0.125538";"20.958333";"0.040956";"0";"0.000000"
"25.500000";"5.302856";"0.561934";"1.288140";"271.375000";"0.413116";"0";"0.000000"
"33.083333";"1.758397";"0.711039";"1.415462";"321.833333";"0.484493";"0";"0.000000"
"21.500000";"10.374206";"0.426938";"1.199662";"221.458333";"0.317472";"0";"0.000000"
"21.916667";"7.624492";"0.453451";"1.233843";"241.583333";"0.378788";"0";"0.000000"
"11.208333";"49.376521";"0.166801";"0.684869";"106.625000";"0.163826";"0";"0.000000"
"23.166667";"8.754149";"0.444853";"1.220483";"232.500000";"0.344223";"0";"0.000000"
"27.916667";"3.755132";"0.597202";"1.366462";"283.125000";"0.418324";"0";"0.000000"
"36.500000";"1.854016";"0.774637";"1.517935";"326.541667";"0.484730";"0";"0.000000"
"34.166667";"1.748978";"0.716678";"1.437122";"324.041667";"0.480587";"0";"0.000000"
"5.041667";"107.484306";"0.057031";"0.310463";"48.583333";"0.088187";"0";"0.000000"
"27.750000";"2.666968";"0.681127";"1.348049";"302.000000";"0.488163";"0";"0.000000"
"38.083333";"1.457181";"0.803333";"1.603649";"341.208333";"0.486269";"0";"0.000000"
"18.083333";"12.400745";"0.369885";"1.104171";"202.583333";"0.314157";"0";"0.000000"
"40.083333";"1.205174";"0.785965";"1.559001";"326.083333";"0.494910";"0";"0.000000"
"39.416667";"1.121322";"0.812959";"1.488961";"343.500000";"0.543916";"0";"0.000000"
"37.916667";"1.664651";"0.785012";"1.550744";"328.791667";"0.486151";"0";"0.430000"
"37.375000";"1.333955";"0.788401";"1.490483";"334.125000";"0.504735";"0";"0.000000"
"41.041667";"1.066856";"0.804499";"1.597838";"339.625000";"0.506155";"0";"0.000000"
"7.375000";"81.373484";"0.109163";"0.477957";"74.250000";"0.116359";"0";"0.000000"
"11.625000";"38.387471";"0.177396";"0.710782";"112.666667";"0.172940";"0";"0.000000"
"28.083333";"2.505342";"0.687922";"1.355627";"305.250000";"0.489465";"0";"0.000000"
"37.708333";"1.826373";"0.786159";"1.593236";"326.125000";"0.466501";"0";"0.000000"
"25.958333";"5.031255";"0.581950";"1.315910";"274.708333";"0.413944";"0";"0.000000"
"27.750000";"1.796516";"0.681388";"1.314848";"316.208333";"0.523438";"0";"0.090000"
"28.166667";"2.537704";"0.687642";"1.356156";"307.291667";"0.488400";"0";"0.000000"
"37.875000";"1.316161";"0.807749";"1.597727";"338.500000";"0.482481";"0";"0.000000"
"20.500000";"11.853122";"0.411545";"1.189824";"208.750000";"0.287997";"0";"0.000000"
"29.375000";"2.707341";"0.646245";"1.363743";"302.666667";"0.451349";"0";"0.000000"
"1.583333";"264.770079";"0.007587";"0.052873";"7.750000";"0.017282";"0";"0.000000"
"15.000000";"17.884250";"0.274581";"0.951794";"167.500000";"0.274858";"0";"0.000000"
"23.958333";"4.296501";"0.540150";"1.274676";"272.333333";"0.451823";"0";"0.000000"
"7.666667";"85.730371";"0.086033";"0.451927";"80.666667";"0.157552";"0";"0.000000"
"28.416667";"2.549394";"0.623503";"1.307949";"292.125000";"0.503788";"0";"0.000000"
"36.958333";"1.772772";"0.768980";"1.519594";"327.083333";"0.485085";"0";"0.000000"
"16.916667";"13.301416";"0.326098";"1.033890";"193.791667";"0.328125";"0";"0.000000"
"38.291667";"1.549512";"0.799042";"1.605640";"328.375000";"0.473366";"0";"0.000000"
"28.375000";"2.242991";"0.675059";"1.210009";"317.291667";"0.543442";"0";"0.100000"
"32.166667";"1.910506";"0.697726";"1.379642";"319.458333";"0.485795";"0";"0.000000"
"19.750000";"10.550625";"0.403732";"1.164956";"218.166667";"0.338542";"0";"0.000000"
"37.250000";"1.319927";"0.800685";"1.534078";"340.708333";"0.502249";"0";"0.000000"
"24.333333";"6.604124";"0.520962";"1.241465";"248.666667";"0.387311";"0";"0.000000"
"27.875000";"1.561955";"0.698394";"1.290401";"320.333333";"0.540483";"0";"0.090000"
"35.333333";"2.006344";"0.803322";"1.658526";"343.500000";"0.443537";"0";"0.000000"
"38.291667";"1.544434";"0.798733";"1.602788";"328.375000";"0.474550";"0";"0.000000"
"26.250000";"4.583376";"0.542405";"1.301672";"267.291667";"0.409446";"0";"0.000000"
"23.375000";"4.590259";"0.627265";"1.283727";"284.333333";"0.456321";"0";"0.000000"
"6.041667";"117.961927";"0.066538";"0.364501";"60.500000";"0.114583";"0";"0.000000"
"40.833333";"0.756602";"0.805248";"1.482475";"337.375000";"0.550071";"1";"0.280000"
"20.000000";"9.330457";"0.378922";"1.100473";"216.125000";"0.369081";"0";"0.000000"
"25.708333";"3.595551";"0.654196";"1.312720";"290.875000";"0.470999";"0";"0.000000"
"43.208333";"0.836186";"0.811810";"1.564931";"338.208333";"0.522135";"0";"0.200000"
"15.625000";"18.469869";"0.287553";"0.959117";"172.916667";"0.278054";"0";"0.000000"
"19.750000";"10.527439";"0.405450";"1.166495";"218.166667";"0.336766";"0";"0.000000"
"38.666667";"1.290492";"0.805187";"1.598919";"340.375000";"0.495975";"0";"0.000000"
"29.916667";"2.805100";"0.625539";"1.340986";"312.916667";"0.467330";"0";"0.000000"
"36.208333";"1.624850";"0.802508";"1.543132";"332.625000";"0.488518";"0";"0.000000"
"29.666667";"2.669823";"0.695661";"1.343950";"313.375000";"0.489820";"0";"0.150000"
"26.791667";"4.010289";"0.585786";"1.301968";"285.500000";"0.437855";"0";"0.000000"
"2.375000";"198.518237";"0.022216";"0.125308";"20.875000";"0.040720";"0";"0.000000"
"35.500000";"1.922334";"0.800546";"1.634941";"343.500000";"0.454072";"0";"0.000000"
"36.791667";"1.629413";"0.775792";"1.538139";"334.000000";"0.473130";"0";"0.000000"
"28.333333";"2.453379";"0.692549";"1.363453";"306.291667";"0.489583";"0";"0.000000"
"39.208333";"1.058731";"0.804977";"1.480508";"344.416667";"0.537760";"0";"0.000000"
"31.791667";"1.955336";"0.710300";"1.363776";"323.041667";"0.490649";"0";"0.110000"
"37.916667";"1.605333";"0.787512";"1.596136";"328.291667";"0.468040";"0";"0.000000"
"35.833333";"1.502365";"0.751249";"1.490250";"331.291667";"0.482836";"0";"0.000000"
"19.083333";"10.030930";"0.374149";"1.091587";"214.750000";"0.365767";"0";"0.000000"
"39.583333";"1.129131";"0.815105";"1.501154";"343.500000";"0.540128";"0";"0.000000"
"38.000000";"1.613006";"0.789284";"1.607340";"328.291667";"0.464489";"0";"0.000000"
"28.000000";"2.497925";"0.686663";"1.350021";"305.250000";"0.491004";"0";"0.000000"
"33.750000";"1.845525";"0.722635";"1.466017";"323.166667";"0.470170";"0";"0.000000"
"38.666667";"1.458619";"0.802996";"1.603338";"329.500000";"0.476918";"0";"0.000000"
"20.833333";"10.535767";"0.412597";"1.180729";"212.500000";"0.305753";"0";"0.000000"
"41.166667";"0.893923";"0.803178";"1.545389";"337.291667";"0.526042";"0";"0.000000"
"18.291667";"11.069788";"0.348692";"1.062796";"207.958333";"0.360085";"0";"0.000000"
"29.708333";"2.505655";"0.657488";"1.353755";"299.041667";"0.493608";"0";"0.000000"
"0.750000";"315.286310";"0.000487";"0.015290";"4.000000";"0.012547";"0";"0.080000"
"16.958333";"13.445761";"0.335280";"1.056217";"193.791667";"0.319721";"0";"0.000000"
"24.083333";"4.204720";"0.545110";"1.272252";"274.708333";"0.458688";"0";"0.000000"
"27.333333";"4.018833";"0.584318";"1.357835";"275.750000";"0.411458";"0";"0.000000"
"19.500000";"12.320448";"0.339004";"1.095241";"187.041667";"0.293679";"0";"0.000000"
"37.333333";"1.579760";"0.801023";"1.605829";"341.208333";"0.481416";"0";"0.000000"
"25.458333";"6.325826";"0.496811";"1.288530";"255.166667";"0.375000";"0";"0.000000"
"42.000000";"0.856134";"0.812681";"1.557307";"338.208333";"0.524029";"0";"0.000000"
"11.166667";"38.358744";"0.164963";"0.666048";"108.583333";"0.174124";"0";"0.000000"
"16.958333";"12.630691";"0.346031";"1.047118";"203.833333";"0.346354";"0";"0.000000"
"16.208333";"15.439143";"0.307834";"1.017901";"181.041667";"0.294744";"0";"0.000000"
"18.958333";"11.477371";"0.374754";"1.119214";"204.916667";"0.320431";"0";"0.000000"
"37.625000";"1.638205";"0.789191";"1.604682";"328.291667";"0.465436";"0";"0.000000"
"3.666667";"140.018266";"0.039699";"0.229888";"39.041667";"0.077178";"0";"0.000000"
"6.791667";"85.687556";"0.074774";"0.379417";"58.333333";"0.101326";"0";"0.000000"
"6.916667";"88.798488";"0.099252";"0.439278";"67.583333";"0.105824";"0";"0.000000"
"38.041667";"1.308092";"0.778838";"1.528849";"322.541667";"0.497277";"0";"0.000000"
"37.250000";"1.790062";"0.779360";"1.539327";"327.875000";"0.483546";"0";"0.000000"
"18.583333";"13.967011";"0.321351";"1.067564";"177.125000";"0.271544";"0";"0.000000"
"29.791667";"2.732615";"0.621845";"1.324629";"312.916667";"0.472183";"0";"0.000000"
"37.875000";"1.400000";"0.804278";"1.576874";"339.166667";"0.488045";"0";"0.000000"
"37.958333";"1.746104";"0.786375";"1.557878";"328.750000";"0.483428";"0";"0.360000"
"12.666667";"29.854864";"0.187912";"0.758439";"126.416667";"0.212595";"0";"0.000000"
"39.666667";"1.133625";"0.786646";"1.524758";"326.125000";"0.505563";"0";"0.000000"
"26.250000";"3.464699";"0.658340";"1.331518";"292.458333";"0.469934";"0";"0.000000"
