entropy, bfr, shf, used, blocked, ratio
40.375000, 0.806769 , 1.543911 , 0.505800 , 0 , 0.19
40.375000, 0.806622 , 1.542705 , 0.506155 , 0 , 0.19
40.375000, 0.806461 , 1.541742 , 0.506629 , 0 , 0.19
40.375000, 0.806028 , 1.539283 , 0.508286 , 0 , 0.17
40.375000, 0.805573 , 1.536831 , 0.509233 , 0 , 0.15
40.375000, 0.805815 , 1.535244 , 0.510298 , 0 , 0.16
40.291667, 0.805667 , 1.534020 , 0.510535 , 0 , 0.17
40.541667, 0.808583 , 1.558249 , 0.503433 , 0 , 0.19
40.541667, 0.809113 , 1.555574 , 0.504616 , 0 , 0.00
40.458333, 0.801269 , 1.551145 , 0.502249 , 0 , 0.00
40.458333, 0.801269 , 1.551145 , 0.502249 , 1 , 0.16
40.458333, 0.801049 , 1.549441 , 0.502723 , 0 , 0.16
40.458333, 0.800945 , 1.548686 , 0.502959 , 0 , 0.17
40.458333, 0.800777 , 1.547317 , 0.503314 , 0 , 0.20
40.458333, 0.801023 , 1.545440 , 0.504261 , 0 , 0.20
40.541667, 0.803810 , 1.563826 , 0.498580 , 0 , 0.18
40.541667, 0.803659 , 1.562466 , 0.499053 , 0 , 0.18
40.625000, 0.803145 , 1.559694 , 0.500118 , 0 , 0.18
40.458333, 0.802791 , 1.556555 , 0.500829 , 0 , 0.19
40.458333, 0.802561 , 1.555000 , 0.501302 , 0 , 0.19
40.041667, 0.802813 , 1.568612 , 0.494792 , 0 , 0.00
40.041667, 0.804546 , 1.564216 , 0.496449 , 0 , 0.00
39.958333, 0.804429 , 1.563330 , 0.496686 , 0 , 0.00
39.958333, 0.804602 , 1.561878 , 0.497396 , 0 , 0.00
39.958333, 0.805416 , 1.568457 , 0.495502 , 0 , 0.00
39.958333, 0.805159 , 1.567257 , 0.495857 , 0 , 0.00
40.041667, 0.805595 , 1.564198 , 0.497751 , 0 , 0.00
40.041667, 0.807314 , 1.562941 , 0.498580 , 0 , 0.00
40.041667, 0.807109 , 1.561675 , 0.499053 , 0 , 0.00
39.875000, 0.808656 , 1.572474 , 0.494910 , 0 , 0.00
39.875000, 0.808515 , 1.571392 , 0.495265 , 0 , 0.00
39.708333, 0.808371 , 1.569807 , 0.495620 , 0 , 0.00
39.750000, 0.808323 , 1.569339 , 0.495739 , 0 , 0.00
39.583333, 0.809365 , 1.575594 , 0.493253 , 1 , 0.24
39.583333, 0.808836 , 1.572910 , 0.494437 , 0 , 0.22
39.583333, 0.808551 , 1.569918 , 0.495384 , 0 , 0.19
39.583333, 0.808223 , 1.568007 , 0.496094 , 0 , 0.20
39.666667, 0.807135 , 1.584559 , 0.488991 , 0 , 0.22
39.666667, 0.806988 , 1.583071 , 0.489347 , 0 , 0.24
39.916667, 0.805889 , 1.577765 , 0.492188 , 0 , 0.22
40.000000, 0.806148 , 1.575806 , 0.493134 , 0 , 0.21
40.000000, 0.806411 , 1.573560 , 0.494318 , 0 , 0.19
40.000000, 0.808126 , 1.574209 , 0.494437 , 0 , 0.17
40.000000, 0.808126 , 1.574209 , 0.494437 , 1 , 0.16
40.000000, 0.807933 , 1.571686 , 0.495265 , 0 , 0.15
40.000000, 0.807933 , 1.571686 , 0.495265 , 1 , 0.29
40.000000, 0.807726 , 1.569488 , 0.495857 , 0 , 0.28
40.000000, 0.807726 , 1.569488 , 0.495857 , 1 , 0.40
39.916667, 0.805679 , 1.568585 , 0.495028 , 0 , 0.39
40.000000, 0.811239 , 1.566973 , 0.497396 , 0 , 0.40
40.000000, 0.811239 , 1.566973 , 0.497396 , 1 , 0.50
39.916667, 0.809875 , 1.556927 , 0.500710 , 0 , 0.48
39.916667, 0.808618 , 1.547057 , 0.503551 , 0 , 0.47
40.000000, 0.808457 , 1.547717 , 0.503551 , 0 , 0.38
40.000000, 0.808619 , 1.544524 , 0.505327 , 0 , 0.39
40.000000, 0.808146 , 1.541827 , 0.506510 , 0 , 0.28
40.000000, 0.807890 , 1.539375 , 0.507457 , 0 , 0.27
40.083333, 0.807382 , 1.536706 , 0.509588 , 0 , 0.13
40.083333, 0.807097 , 1.534514 , 0.510535 , 0 , 0.12
40.000000, 0.807036 , 1.533820 , 0.510653 , 0 , 0.13
40.000000, 0.807036 , 1.533820 , 0.510653 , 1 , 0.11
39.916667, 0.806731 , 1.531700 , 0.511127 , 0 , 0.12
40.041667, 0.805948 , 1.537815 , 0.508523 , 0 , 0.12
40.041667, 0.805369 , 1.533990 , 0.509943 , 0 , 0.12
40.041667, 0.805049 , 1.530778 , 0.510890 , 0 , 0.11
40.125000, 0.804836 , 1.529839 , 0.511364 , 0 , 0.12
40.125000, 0.804836 , 1.529839 , 0.511364 , 1 , 0.26
40.208333, 0.808192 , 1.529478 , 0.513139 , 0 , 0.27
40.458333, 0.809245 , 1.537286 , 0.511127 , 0 , 0.28
40.458333, 0.809000 , 1.535291 , 0.511837 , 0 , 0.25
40.375000, 0.808948 , 1.534597 , 0.511955 , 0 , 0.15
40.375000, 0.808527 , 1.531261 , 0.512902 , 0 , 0.15
40.291667, 0.808663 , 1.529096 , 0.513613 , 0 , 0.15
40.291667, 0.808188 , 1.525870 , 0.514678 , 0 , 0.16
40.208333, 0.808178 , 1.529971 , 0.512074 , 0 , 0.17
39.958333, 0.807946 , 1.527420 , 0.512547 , 0 , 0.17
39.958333, 0.807250 , 1.521949 , 0.513968 , 0 , 0.00
39.958333, 0.806320 , 1.516025 , 0.515862 , 0 , 0.00
39.791667, 0.805918 , 1.512068 , 0.516809 , 0 , 0.00
39.708333, 0.805670 , 1.510212 , 0.517282 , 0 , 0.00
39.791667, 0.805726 , 1.509762 , 0.517992 , 0 , 0.00
39.791667, 0.805099 , 1.507072 , 0.518939 , 0 , 0.00
39.791667, 0.805524 , 1.505713 , 0.520360 , 0 , 0.00
39.875000, 0.807144 , 1.518224 , 0.515743 , 0 , 0.00
39.875000, 0.806465 , 1.512242 , 0.517637 , 0 , 0.00
39.958333, 0.805824 , 1.508450 , 0.519058 , 0 , 0.00
40.000000, 0.805674 , 1.507121 , 0.519768 , 0 , 0.00
40.166667, 0.806522 , 1.502373 , 0.522609 , 0 , 0.00
40.166667, 0.805955 , 1.497977 , 0.523793 , 0 , 0.00
40.083333, 0.805377 , 1.494469 , 0.525213 , 0 , 0.00
40.166667, 0.807396 , 1.521292 , 0.515980 , 0 , 0.00
40.250000, 0.806530 , 1.516350 , 0.518111 , 0 , 0.00
40.250000, 0.806413 , 1.515224 , 0.518466 , 0 , 0.00
40.250000, 0.805806 , 1.511519 , 0.520123 , 0 , 0.00
40.250000, 0.805715 , 1.510623 , 0.520360 , 0 , 0.00
40.333333, 0.804707 , 1.509674 , 0.522491 , 0 , 0.00
40.083333, 0.806168 , 1.518637 , 0.518821 , 0 , 0.00
40.000000, 0.806073 , 1.517943 , 0.518939 , 0 , 0.00
39.750000, 0.805877 , 1.515659 , 0.519413 , 0 , 0.00
39.750000, 0.805548 , 1.512665 , 0.520123 , 0 , 0.00
39.833333, 0.805413 , 1.511473 , 0.520478 , 0 , 0.00
39.958333, 0.807049 , 1.539175 , 0.511245 , 0 , 0.00
39.958333, 0.806888 , 1.537351 , 0.511719 , 0 , 0.00
40.000000, 0.806687 , 1.535684 , 0.512192 , 0 , 0.00
40.000000, 0.806478 , 1.534295 , 0.512666 , 0 , 0.00
40.083333, 0.805698 , 1.531089 , 0.514560 , 0 , 0.00
40.083333, 0.806414 , 1.530863 , 0.515507 , 0 , 0.00
40.166667, 0.806497 , 1.529380 , 0.516927 , 0 , 0.00
40.000000, 0.805408 , 1.520601 , 0.519768 , 0 , 0.00
40.000000, 0.804605 , 1.516111 , 0.521425 , 0 , 0.00
40.000000, 0.804352 , 1.513523 , 0.522135 , 0 , 0.00
40.000000, 0.803751 , 1.510841 , 0.522964 , 0 , 0.00
39.916667, 0.805214 , 1.522684 , 0.519058 , 0 , 0.00
39.916667, 0.804641 , 1.518489 , 0.520715 , 0 , 0.00
39.916667, 0.804078 , 1.515210 , 0.521899 , 0 , 0.00
39.666667, 0.803391 , 1.508851 , 0.523319 , 0 , 0.00
39.666667, 0.803169 , 1.507153 , 0.523911 , 0 , 0.00
39.166667, 0.801172 , 1.534489 , 0.512074 , 1 , 0.15
39.166667, 0.800932 , 1.533475 , 0.512429 , 0 , 0.16
39.083333, 0.801216 , 1.526097 , 0.514915 , 0 , 0.16
39.083333, 0.801054 , 1.524903 , 0.515270 , 0 , 0.17
39.333333, 0.804656 , 1.544272 , 0.510298 , 0 , 0.17
39.333333, 0.804426 , 1.543009 , 0.510772 , 0 , 0.16
39.333333, 0.804282 , 1.541949 , 0.511009 , 0 , 0.19
39.333333, 0.803939 , 1.539921 , 0.511719 , 0 , 0.20
39.416667, 0.806678 , 1.534756 , 0.514560 , 0 , 0.18
39.583333, 0.805912 , 1.531143 , 0.516454 , 0 , 0.18
39.583333, 0.809833 , 1.556882 , 0.507694 , 0 , 0.00
39.583333, 0.809570 , 1.554523 , 0.508404 , 0 , 0.00
39.583333, 0.809481 , 1.553595 , 0.508641 , 0 , 0.00
39.583333, 0.809245 , 1.551898 , 0.509351 , 0 , 0.00
39.583333, 0.808958 , 1.550201 , 0.510062 , 0 , 0.00
39.583333, 0.808664 , 1.548294 , 0.510772 , 0 , 0.00
39.416667, 0.808174 , 1.542230 , 0.512192 , 0 , 0.00
39.333333, 0.808090 , 1.541068 , 0.512429 , 0 , 0.00
39.333333, 0.805578 , 1.560541 , 0.504616 , 0 , 0.00
39.250000, 0.805355 , 1.558092 , 0.505090 , 0 , 0.00
39.250000, 0.805169 , 1.556704 , 0.505563 , 0 , 0.00
39.250000, 0.804232 , 1.549903 , 0.507694 , 0 , 0.00
39.250000, 0.803910 , 1.547051 , 0.508404 , 0 , 0.00
39.333333, 0.806918 , 1.566059 , 0.501657 , 0 , 0.00
39.250000, 0.806050 , 1.559515 , 0.503788 , 0 , 0.00
39.250000, 0.807030 , 1.556651 , 0.505563 , 0 , 0.00
39.166667, 0.806787 , 1.553832 , 0.506274 , 0 , 0.00
39.291667, 0.808903 , 1.567679 , 0.501302 , 0 , 0.00
39.291667, 0.809096 , 1.566550 , 0.501776 , 0 , 0.00
39.291667, 0.808611 , 1.562273 , 0.502841 , 0 , 0.00
39.458333, 0.807592 , 1.560166 , 0.504972 , 0 , 0.00
39.541667, 0.806548 , 1.553571 , 0.507102 , 0 , 0.00
39.791667, 0.806676 , 1.568595 , 0.501894 , 0 , 0.00
39.875000, 0.805607 , 1.561473 , 0.504380 , 0 , 0.00
39.875000, 0.805198 , 1.557927 , 0.505445 , 0 , 0.00
39.958333, 0.804365 , 1.554698 , 0.507102 , 0 , 0.00
39.958333, 0.804365 , 1.554698 , 0.507102 , 1 , 0.13
39.875000, 0.809429 , 1.564712 , 0.504025 , 0 , 0.12
39.791667, 0.809200 , 1.561820 , 0.504735 , 0 , 0.11
39.958333, 0.807599 , 1.554670 , 0.508049 , 0 , 0.11
39.958333, 0.807456 , 1.553656 , 0.508404 , 0 , 0.11
40.041667, 0.799865 , 1.559409 , 0.504143 , 0 , 0.11
40.125000, 0.800381 , 1.557768 , 0.505090 , 0 , 0.11
40.125000, 0.799898 , 1.553985 , 0.506274 , 0 , 0.11
40.375000, 0.800373 , 1.559013 , 0.505090 , 0 , 0.11
40.458333, 0.800651 , 1.555198 , 0.506866 , 0 , 0.11
40.458333, 0.800155 , 1.550985 , 0.508286 , 0 , 0.00
40.541667, 0.804560 , 1.545625 , 0.510772 , 0 , 0.00
40.625000, 0.801035 , 1.566433 , 0.502249 , 0 , 0.00
40.541667, 0.800449 , 1.561805 , 0.503906 , 0 , 0.00
40.541667, 0.799824 , 1.559425 , 0.504853 , 0 , 0.00
40.541667, 0.799289 , 1.554315 , 0.506510 , 0 , 0.00
40.625000, 0.798006 , 1.546953 , 0.509351 , 0 , 0.00
40.583333, 0.796184 , 1.543255 , 0.508641 , 0 , 0.00
40.500000, 0.795734 , 1.540008 , 0.509470 , 0 , 0.00
40.416667, 0.794371 , 1.534154 , 0.511364 , 0 , 0.00
40.416667, 0.794203 , 1.532844 , 0.511719 , 0 , 0.00
40.875000, 0.795571 , 1.544120 , 0.508523 , 0 , 0.00
40.791667, 0.794845 , 1.538412 , 0.510298 , 0 , 0.00
41.041667, 0.798454 , 1.551566 , 0.506747 , 0 , 0.00
41.041667, 0.798342 , 1.550670 , 0.506984 , 0 , 0.00
40.750000, 0.797107 , 1.552847 , 0.504143 , 0 , 0.00
40.750000, 0.796933 , 1.550625 , 0.504616 , 0 , 0.00
40.833333, 0.798159 , 1.548614 , 0.506392 , 0 , 0.00
40.916667, 0.797699 , 1.545087 , 0.507813 , 0 , 0.00
40.916667, 0.796912 , 1.541442 , 0.509470 , 0 , 0.00
40.666667, 0.796941 , 1.559441 , 0.500473 , 0 , 0.00
40.750000, 0.796728 , 1.558634 , 0.500947 , 0 , 0.00
40.750000, 0.796538 , 1.557620 , 0.501302 , 0 , 0.00
40.750000, 0.796494 , 1.557090 , 0.501420 , 0 , 0.00
40.875000, 0.796899 , 1.573397 , 0.496567 , 0 , 0.00
40.875000, 0.796817 , 1.572954 , 0.496804 , 0 , 0.00
40.875000, 0.796723 , 1.572247 , 0.497041 , 0 , 0.00
40.875000, 0.796636 , 1.571588 , 0.497277 , 0 , 0.00
41.041667, 0.797009 , 1.577428 , 0.496449 , 0 , 0.00
41.125000, 0.800682 , 1.573914 , 0.499290 , 0 , 0.00
41.125000, 0.800359 , 1.571789 , 0.500000 , 0 , 0.00
41.041667, 0.799766 , 1.566020 , 0.501657 , 0 , 0.00
41.125000, 0.798952 , 1.557944 , 0.504143 , 0 , 0.00
41.041667, 0.798194 , 1.552692 , 0.505563 , 0 , 0.00
41.041667, 0.797811 , 1.549848 , 0.506510 , 0 , 0.00
41.208333, 0.795209 , 1.547788 , 0.506274 , 0 , 0.00
41.291667, 0.795388 , 1.543061 , 0.508759 , 0 , 0.00
41.291667, 0.795388 , 1.543061 , 0.508759 , 1 , 0.14
41.291667, 0.794378 , 1.563211 , 0.500947 , 0 , 0.15
41.375000, 0.793529 , 1.560964 , 0.503078 , 0 , 0.15
41.375000, 0.793336 , 1.559416 , 0.503551 , 0 , 0.15
41.375000, 0.793167 , 1.557194 , 0.504025 , 0 , 0.17
41.375000, 0.795241 , 1.555883 , 0.505682 , 0 , 0.17
41.375000, 0.794910 , 1.552775 , 0.506629 , 0 , 0.18
41.125000, 0.796117 , 1.562747 , 0.502959 , 0 , 0.17
41.125000, 0.795826 , 1.559691 , 0.503906 , 0 , 0.17
41.291667, 0.795649 , 1.554790 , 0.505800 , 0 , 0.18
41.458333, 0.794521 , 1.546366 , 0.509115 , 0 , 0.00
41.208333, 0.793561 , 1.537690 , 0.511245 , 0 , 0.00
41.375000, 0.794993 , 1.548186 , 0.507339 , 0 , 0.00
41.458333, 0.794481 , 1.547729 , 0.508759 , 0 , 0.00
41.458333, 0.794275 , 1.546766 , 0.509233 , 0 , 0.00
41.375000, 0.793354 , 1.540736 , 0.511009 , 0 , 0.00
41.541667, 0.793135 , 1.542617 , 0.510772 , 0 , 0.00
41.541667, 0.792738 , 1.539282 , 0.511719 , 0 , 0.00
41.541667, 0.792423 , 1.536430 , 0.512429 , 0 , 0.00
41.541667, 0.792026 , 1.533374 , 0.513376 , 0 , 0.00
41.625000, 0.794378 , 1.529642 , 0.515507 , 0 , 0.00
41.458333, 0.793467 , 1.524410 , 0.516927 , 0 , 0.00
41.583333, 0.790956 , 1.536821 , 0.511009 , 0 , 0.00
41.666667, 0.790089 , 1.531890 , 0.512784 , 0 , 0.00
41.833333, 0.793962 , 1.534719 , 0.515270 , 0 , 0.00
41.750000, 0.795349 , 1.531079 , 0.516454 , 0 , 0.00
41.750000, 0.794103 , 1.523538 , 0.519295 , 0 , 0.00
41.750000, 0.793579 , 1.519142 , 0.520478 , 0 , 0.00
41.833333, 0.795696 , 1.532232 , 0.515507 , 0 , 0.00
41.916667, 0.802361 , 1.531743 , 0.518348 , 0 , 0.00
41.833333, 0.802221 , 1.530790 , 0.518584 , 0 , 0.00
41.750000, 0.801696 , 1.527544 , 0.519413 , 0 , 0.00
41.666667, 0.801565 , 1.526452 , 0.519650 , 0 , 0.00
41.666667, 0.800926 , 1.523240 , 0.520597 , 0 , 0.00
41.708333, 0.800740 , 1.521946 , 0.520952 , 0 , 0.00
41.291667, 0.799203 , 1.528444 , 0.511955 , 0 , 0.00
41.375000, 0.802558 , 1.526176 , 0.513376 , 0 , 0.00
41.208333, 0.801910 , 1.521140 , 0.514560 , 0 , 0.00
41.166667, 0.803192 , 1.529704 , 0.511482 , 0 , 0.00
41.166667, 0.802317 , 1.525703 , 0.513258 , 0 , 0.00
41.166667, 0.802169 , 1.524577 , 0.513613 , 0 , 0.00
40.875000, 0.802747 , 1.531257 , 0.511009 , 0 , 0.00
40.875000, 0.802151 , 1.527160 , 0.512784 , 0 , 0.00
40.875000, 0.802052 , 1.526100 , 0.513021 , 0 , 0.00
40.875000, 0.801729 , 1.523600 , 0.513731 , 0 , 0.00
40.916667, 0.801596 , 1.522136 , 0.514205 , 0 , 0.00
40.916667, 0.801052 , 1.518444 , 0.515625 , 0 , 0.00
40.916667, 0.800389 , 1.514209 , 0.517401 , 0 , 0.00
40.916667, 0.800115 , 1.511883 , 0.518111 , 0 , 0.00
40.916667, 0.799489 , 1.507766 , 0.519768 , 0 , 0.00
40.833333, 0.793509 , 1.508186 , 0.517401 , 0 , 0.00
40.833333, 0.793339 , 1.506632 , 0.517874 , 0 , 0.00
40.750000, 0.792576 , 1.514587 , 0.514560 , 0 , 0.00
41.000000, 0.791546 , 1.508946 , 0.516927 , 0 , 0.00
40.958333, 0.791409 , 1.507254 , 0.517282 , 0 , 0.00
40.791667, 0.790577 , 1.498577 , 0.519768 , 0 , 0.00
40.666667, 0.792757 , 1.533378 , 0.508168 , 0 , 0.00
40.666667, 0.792542 , 1.532079 , 0.508759 , 0 , 0.00
40.666667, 0.792209 , 1.529797 , 0.509588 , 0 , 0.00
40.500000, 0.792062 , 1.527879 , 0.509943 , 0 , 0.00
40.583333, 0.792105 , 1.525964 , 0.512074 , 0 , 0.00
40.000000, 0.784760 , 1.532192 , 0.504616 , 0 , 0.00
40.000000, 0.784574 , 1.530494 , 0.505208 , 0 , 0.00
40.000000, 0.784415 , 1.529573 , 0.505563 , 0 , 0.00
40.000000, 0.784345 , 1.529175 , 0.505682 , 0 , 0.00
40.000000, 0.783979 , 1.526493 , 0.506510 , 0 , 0.00
40.000000, 0.787085 , 1.523626 , 0.507931 , 0 , 0.00
39.833333, 0.786880 , 1.521596 , 0.508404 , 0 , 0.00
39.875000, 0.786792 , 1.520824 , 0.508641 , 0 , 0.00
40.208333, 0.787308 , 1.526616 , 0.507457 , 1 , 0.18
40.375000, 0.787836 , 1.534032 , 0.504972 , 0 , 0.20
40.625000, 0.796596 , 1.534442 , 0.507813 , 0 , 0.21
40.708333, 0.797575 , 1.549425 , 0.502841 , 0 , 0.21
40.583333, 0.796406 , 1.560639 , 0.498580 , 0 , 0.19
40.583333, 0.796036 , 1.557180 , 0.499527 , 0 , 0.19
40.583333, 0.798534 , 1.555516 , 0.500355 , 0 , 0.19
40.583333, 0.798462 , 1.554620 , 0.500592 , 0 , 0.21
40.666667, 0.800999 , 1.552194 , 0.503078 , 0 , 0.18
40.666667, 0.798632 , 1.562295 , 0.496922 , 0 , 0.18
40.541667, 0.798203 , 1.557219 , 0.497988 , 0 , 0.00
40.625000, 0.797820 , 1.554501 , 0.498935 , 0 , 0.00
40.458333, 0.798221 , 1.550884 , 0.499882 , 0 , 0.00
40.375000, 0.797530 , 1.558988 , 0.497514 , 0 , 0.00
40.375000, 0.797065 , 1.555569 , 0.498580 , 0 , 0.00
40.208333, 0.796957 , 1.554181 , 0.498816 , 0 , 0.00
40.125000, 0.796393 , 1.550110 , 0.500000 , 0 , 0.00
40.041667, 0.796191 , 1.547888 , 0.500473 , 0 , 0.00
40.125000, 0.795595 , 1.543772 , 0.502249 , 0 , 0.00
40.041667, 0.795520 , 1.543078 , 0.502367 , 0 , 0.00
40.041667, 0.794733 , 1.537157 , 0.505208 , 0 , 0.00
39.916667, 0.796496 , 1.545650 , 0.501184 , 0 , 0.00
39.916667, 0.795877 , 1.542654 , 0.502959 , 0 , 0.00
40.083333, 0.803099 , 1.547692 , 0.504735 , 0 , 0.00
40.000000, 0.804914 , 1.537555 , 0.508049 , 0 , 0.00
40.000000, 0.804821 , 1.537010 , 0.508286 , 0 , 0.00
40.000000, 0.806222 , 1.548827 , 0.504143 , 0 , 0.00
40.000000, 0.806335 , 1.547158 , 0.504853 , 0 , 0.00
40.000000, 0.805690 , 1.541920 , 0.506747 , 0 , 0.00
40.000000, 0.805064 , 1.537538 , 0.508168 , 0 , 0.00
40.166667, 0.807462 , 1.555462 , 0.501894 , 0 , 0.00
40.250000, 0.806819 , 1.553107 , 0.503788 , 0 , 0.00
40.250000, 0.806910 , 1.550060 , 0.504735 , 0 , 0.00
40.291667, 0.806872 , 1.549530 , 0.504853 , 0 , 0.00
40.291667, 0.806804 , 1.548793 , 0.505090 , 0 , 0.00
40.708333, 0.808887 , 1.570978 , 0.499171 , 0 , 0.00
40.541667, 0.808605 , 1.567758 , 0.499882 , 0 , 0.00
40.750000, 0.811442 , 1.590505 , 0.492424 , 0 , 0.00
40.666667, 0.811314 , 1.588456 , 0.492898 , 0 , 0.00
40.500000, 0.810739 , 1.583000 , 0.494318 , 0 , 0.00
40.500000, 0.811222 , 1.590131 , 0.491477 , 0 , 0.00
40.500000, 0.810907 , 1.588678 , 0.492306 , 0 , 0.00
40.583333, 0.811474 , 1.593958 , 0.490885 , 0 , 0.00
40.666667, 0.815133 , 1.594570 , 0.494673 , 0 , 0.00
40.500000, 0.814706 , 1.590330 , 0.495620 , 0 , 0.00
40.416667, 0.814452 , 1.587084 , 0.496449 , 0 , 0.00
40.333333, 0.813731 , 1.580967 , 0.498580 , 0 , 0.00
40.416667, 0.817115 , 1.576470 , 0.501420 , 0 , 0.00
40.458333, 0.817075 , 1.575940 , 0.501539 , 0 , 0.00
39.958333, 0.800761 , 1.581783 , 0.494318 , 0 , 0.00
39.791667, 0.803720 , 1.589394 , 0.491596 , 0 , 0.00
39.791667, 0.803324 , 1.586016 , 0.492661 , 0 , 0.00
39.791667, 0.803047 , 1.584215 , 0.493371 , 0 , 0.00
39.791667, 0.803388 , 1.582726 , 0.494081 , 0 , 0.00
39.791667, 0.803309 , 1.581954 , 0.494318 , 0 , 0.00
39.791667, 0.802628 , 1.577910 , 0.495502 , 0 , 0.00
39.875000, 0.802296 , 1.577933 , 0.496212 , 0 , 0.00
39.625000, 0.802797 , 1.580893 , 0.490294 , 0 , 0.00
39.708333, 0.802072 , 1.574123 , 0.492779 , 0 , 0.00
39.708333, 0.801677 , 1.572003 , 0.493726 , 0 , 0.00
39.458333, 0.801156 , 1.567559 , 0.494673 , 0 , 0.00
39.458333, 0.800958 , 1.565439 , 0.495147 , 0 , 0.00
39.458333, 0.800536 , 1.561791 , 0.496094 , 0 , 0.00
39.208333, 0.798677 , 1.573907 , 0.486979 , 0 , 0.00
39.208333, 0.798677 , 1.573907 , 0.486979 , 1 , 0.14
39.208333, 0.798531 , 1.572852 , 0.487453 , 0 , 0.14
39.375000, 0.797452 , 1.567265 , 0.489938 , 0 , 0.13
39.250000, 0.790689 , 1.571153 , 0.485559 , 0 , 0.13
39.083333, 0.789776 , 1.564331 , 0.487334 , 0 , 0.13
38.916667, 0.789487 , 1.560947 , 0.488045 , 0 , 0.15
38.958333, 0.789398 , 1.560121 , 0.488281 , 0 , 0.15
38.958333, 0.789280 , 1.559061 , 0.488518 , 0 , 0.15
38.875000, 0.788592 , 1.553717 , 0.490175 , 0 , 0.14
38.875000, 0.788396 , 1.552379 , 0.490649 , 0 , 0.14
39.208333, 0.788802 , 1.557726 , 0.489820 , 0 , 0.00
39.208333, 0.788465 , 1.555593 , 0.490767 , 0 , 0.00
39.208333, 0.788075 , 1.554167 , 0.491122 , 0 , 0.00
39.291667, 0.788560 , 1.553647 , 0.492898 , 0 , 0.00
38.833333, 0.790059 , 1.560022 , 0.488636 , 0 , 0.00
38.666667, 0.789013 , 1.551006 , 0.491122 , 0 , 0.00
38.666667, 0.788958 , 1.550199 , 0.491359 , 0 , 0.00
38.666667, 0.788485 , 1.546417 , 0.492543 , 0 , 0.00
38.750000, 0.787632 , 1.542189 , 0.494437 , 0 , 0.00
38.916667, 0.787625 , 1.552588 , 0.488873 , 0 , 0.00
38.750000, 0.786854 , 1.568936 , 0.479759 , 0 , 0.00
38.833333, 0.789674 , 1.570979 , 0.482599 , 0 , 0.00
38.833333, 0.789468 , 1.570043 , 0.483073 , 0 , 0.00
39.000000, 0.788750 , 1.568748 , 0.485204 , 0 , 0.00
39.000000, 0.788521 , 1.565897 , 0.485914 , 0 , 0.00
38.916667, 0.788353 , 1.565578 , 0.486269 , 0 , 0.00
38.500000, 0.789979 , 1.564874 , 0.483665 , 0 , 0.00
38.500000, 0.789563 , 1.561922 , 0.484612 , 0 , 0.00
38.583333, 0.784881 , 1.585198 , 0.473958 , 0 , 0.00
38.583333, 0.784720 , 1.583472 , 0.474432 , 0 , 0.00
38.583333, 0.784053 , 1.578798 , 0.476089 , 0 , 0.00
38.583333, 0.782992 , 1.576067 , 0.477865 , 0 , 0.00
38.500000, 0.782642 , 1.573549 , 0.478456 , 0 , 0.00
38.750000, 0.781567 , 1.595136 , 0.470052 , 0 , 0.00
38.750000, 0.781407 , 1.594046 , 0.470526 , 0 , 0.00
38.666667, 0.780637 , 1.588977 , 0.472183 , 0 , 0.00
38.833333, 0.780649 , 1.587270 , 0.473603 , 0 , 0.00
38.666667, 0.781501 , 1.589318 , 0.472420 , 0 , 0.00
38.666667, 0.780743 , 1.586766 , 0.473130 , 0 , 0.00
38.833333, 0.782316 , 1.585190 , 0.476918 , 0 , 0.00
38.833333, 0.781802 , 1.579719 , 0.478338 , 0 , 0.00
38.666667, 0.781431 , 1.574683 , 0.479522 , 0 , 0.00
38.750000, 0.782327 , 1.571908 , 0.481416 , 0 , 0.00
38.666667, 0.782398 , 1.569865 , 0.482126 , 0 , 0.00
38.416667, 0.781559 , 1.561189 , 0.484257 , 0 , 0.00
38.333333, 0.780964 , 1.559069 , 0.484730 , 0 , 0.00
38.333333, 0.774555 , 1.570794 , 0.477865 , 0 , 0.00
38.500000, 0.778552 , 1.570998 , 0.479995 , 0 , 0.00
38.583333, 0.777310 , 1.565709 , 0.482836 , 0 , 0.00
38.583333, 0.776929 , 1.563783 , 0.483783 , 0 , 0.00
38.625000, 0.776781 , 1.562583 , 0.484138 , 0 , 0.00
38.625000, 0.776470 , 1.560031 , 0.484848 , 0 , 0.00
38.458333, 0.779615 , 1.571140 , 0.480350 , 0 , 0.00
38.291667, 0.779483 , 1.569430 , 0.480705 , 0 , 0.00
38.375000, 0.779215 , 1.566475 , 0.481652 , 0 , 0.00
38.375000, 0.779215 , 1.566475 , 0.481652 , 1 , 0.18
38.375000, 0.778613 , 1.562662 , 0.483073 , 0 , 0.16
38.375000, 0.778185 , 1.560566 , 0.483783 , 0 , 0.16
38.375000, 0.778185 , 1.560566 , 0.483783 , 1 , 0.33
38.416667, 0.777990 , 1.559012 , 0.484257 , 0 , 0.33
38.583333, 0.778034 , 1.571015 , 0.480350 , 0 , 0.33
38.500000, 0.777595 , 1.567432 , 0.481297 , 0 , 0.32
38.500000, 0.777066 , 1.565636 , 0.482008 , 0 , 0.34
38.500000, 0.776926 , 1.564574 , 0.482363 , 0 , 0.34
38.583333, 0.776420 , 1.562532 , 0.483546 , 0 , 0.32
38.625000, 0.776245 , 1.560709 , 0.484020 , 0 , 0.17
