"entropy";"pc";"bfr";"shf";"msi";"used";"demandsq";"lockss";"ratio"
"32.750000";"1.132060";"0.760674";"1.286641";"330.375000";"0.577770";"6";"0";"0.140000"
"30.125000";"2.371248";"0.687078";"1.294782";"307.958333";"0.510417";"3";"1";"0.010000"
"38.883721";"1.684495";"0.800725";"1.626592";"340.116279";"0.460558";"6";"2";"0.260000"
"30.190476";"1.543071";"0.723271";"1.175055";"330.952381";"0.608902";"10";"1";"0.010000"
"42.000000";"0.835483";"0.793858";"1.312762";"344.761905";"0.621212";"4";"0";"0.160000"
"4.708333";"121.048176";"0.052578";"0.278447";"47.375000";"0.088660";"4";"0";"0.000000"
"9.083333";"59.749674";"0.103230";"0.514635";"87.958333";"0.164654";"2";"0";"0.000000"
"3.458333";"164.984311";"0.028696";"0.182765";"31.083333";"0.064157";"8";"0";"0.000000"
"44.095238";"0.152074";"0.854290";"1.041073";"349.095238";"0.742560";"4";"2";"0.490000"
"29.958333";"1.946465";"0.691319";"1.359363";"318.166667";"0.506155";"4";"0";"0.010000"
"29.625000";"2.056864";"0.698406";"1.302235";"316.083333";"0.520715";"3";"0";"0.010000"
"33.523810";"0.638893";"0.786901";"1.112056";"343.380952";"0.670860";"2";"0";"0.380000"
"45.166667";"0.100277";"0.831851";"1.010809";"346.625000";"0.750710";"8";"4";"0.700000"
"31.761905";"1.012925";"0.732484";"1.158740";"341.428571";"0.625135";"10";"5";"0.020000"
"30.791667";"1.900278";"0.700189";"1.315165";"320.791667";"0.513494";"3";"1";"0.010000"
"6.500000";"102.609927";"0.063697";"0.359569";"60.958333";"0.118963";"4";"0";"0.000000"
"6.708333";"93.674479";"0.064439";"0.364563";"61.583333";"0.120265";"7";"0";"0.000000"
"8.458333";"54.157170";"0.130537";"0.570358";"97.333333";"0.166667";"6";"0";"0.000000"
"5.833333";"87.759827";"0.068355";"0.351564";"60.791667";"0.114228";"4";"0";"0.000000"
"28.166667";"1.659933";"0.751750";"1.287080";"327.208333";"0.557173";"5";"1";"0.170000"
"35.047619";"0.815927";"0.770996";"1.203781";"345.333333";"0.637581";"9";"4";"0.270000"
"30.465116";"2.629513";"0.707155";"1.343630";"320.162791";"0.492468";"7";"1";"0.130000"
"9.458333";"60.877894";"0.117740";"0.552232";"93.208333";"0.167495";"0";"0";"0.000000"
"3.291667";"173.602328";"0.038989";"0.201330";"30.625000";"0.052557";"2";"0";"0.000000"
"32.291667";"2.195686";"0.749580";"1.491259";"328.375000";"0.461056";"2";"0";"0.010000"
"28.708333";"1.289386";"0.753873";"1.266261";"327.458333";"0.561553";"10";"2";"0.010000"
"31.625000";"1.516080";"0.716200";"1.321077";"330.250000";"0.525923";"3";"0";"0.010000"
"6.958333";"74.552183";"0.072157";"0.381005";"64.041667";"0.121330";"7";"0";"0.000000"
"3.458333";"155.811146";"0.022677";"0.155409";"24.541667";"0.050900";"1";"0";"0.000000"
"31.761905";"1.114690";"0.781731";"1.237207";"339.714286";"0.612960";"5";"1";"0.010000"
"32.380952";"0.820965";"0.759665";"1.164980";"338.571429";"0.640963";"5";"0";"0.180000"
"9.583333";"55.067949";"0.106184";"0.524135";"92.291667";"0.177083";"5";"0";"0.000000"
"45.523810";"0.505628";"0.858610";"1.366571";"345.333333";"0.632305";"4";"0";"0.160000"
"31.190476";"1.748713";"0.720443";"1.202447";"332.047619";"0.600244";"6";"0";"0.010000"
"30.000000";"2.358151";"0.668089";"1.370913";"304.583333";"0.464015";"3";"0";"0.010000"
"37.000000";"0.416160";"0.808416";"1.160597";"346.047619";"0.680465";"3";"0";"0.150000"
"35.875000";"1.341921";"0.784637";"1.404857";"332.791667";"0.543442";"4";"1";"0.140000"
"43.000000";"0.357440";"0.820144";"1.228961";"345.285714";"0.672078";"6";"2";"0.330000"
"8.250000";"72.753513";"0.095176";"0.487506";"86.833333";"0.168442";"7";"0";"0.000000"
"6.333333";"92.545936";"0.053944";"0.317906";"52.875000";"0.104285";"1";"0";"0.000000"
"6.041667";"106.087865";"0.066650";"0.351525";"55.958333";"0.100971";"5";"0";"0.000000"
"32.000000";"1.235589";"0.742008";"1.263780";"327.000000";"0.580137";"10";"0";"0.010000"
"29.166667";"2.102819";"0.702577";"1.371860";"323.375000";"0.484020";"4";"1";"0.010000"
"8.666667";"58.678583";"0.132528";"0.575914";"99.916667";"0.174716";"6";"0";"0.000000"
"4.916667";"117.405227";"0.067326";"0.324752";"51.166667";"0.086648";"3";"0";"0.000000"
"26.833333";"3.215521";"0.662943";"1.358777";"299.250000";"0.455137";"5";"0";"0.010000"
"7.958333";"58.315846";"0.115545";"0.521189";"86.666667";"0.147609";"3";"0";"0.000000"
"6.958333";"73.160705";"0.098505";"0.456432";"76.208333";"0.132457";"3";"0";"0.000000"
"4.041667";"127.259193";"0.045590";"0.238298";"36.166667";"0.062618";"7";"0";"0.000000"
"45.047619";"0.181184";"0.825093";"1.137282";"346.809524";"0.706439";"5";"2";"0.500000"
"47.380952";"0.103159";"0.858357";"1.044265";"349.000000";"0.750676";"8";"3";"0.530000"
"37.441860";"1.219359";"0.773035";"1.349811";"337.930233";"0.549485";"5";"1";"0.420000"
"27.250000";"1.353371";"0.679949";"1.205444";"325.375000";"0.569602";"5";"2";"0.020000"
"34.186047";"2.370080";"0.737459";"1.598686";"324.395349";"0.418274";"2";"0";"0.270000"
"6.875000";"102.495603";"0.054406";"0.329256";"56.375000";"0.114583";"9";"0";"0.000000"
"30.046512";"2.568387";"0.716250";"1.393198";"317.674419";"0.468288";"5";"0";"0.230000"
"27.875000";"2.359175";"0.693691";"1.203315";"327.250000";"0.546165";"7";"1";"0.020000"
"29.047619";"1.171772";"0.782008";"1.145006";"331.952381";"0.645833";"4";"1";"0.010000"
"35.208333";"1.189606";"0.720279";"1.367733";"329.375000";"0.547230";"4";"2";"0.130000"
"38.139535";"1.223018";"0.804526";"1.446244";"336.674419";"0.544926";"6";"0";"0.330000"
"27.583333";"1.987967";"0.705328";"1.263267";"335.291667";"0.543205";"5";"1";"0.090000"
"31.708333";"0.921803";"0.769500";"1.265903";"342.458333";"0.593277";"8";"1";"0.310000"
"31.958333";"1.227041";"0.765459";"1.336750";"330.458333";"0.548414";"1";"0";"0.010000"
"7.791667";"60.519322";"0.131991";"0.549767";"89.750000";"0.142756";"4";"0";"0.000000"
"43.418605";"1.011795";"0.800128";"1.408975";"335.255814";"0.564878";"3";"2";"0.450000"
"9.416667";"61.440148";"0.111482";"0.538164";"93.000000";"0.171402";"6";"0";"0.000000"
"43.458333";"0.417290";"0.827557";"1.347489";"345.666667";"0.622633";"4";"2";"0.490000"
"2.708333";"218.049357";"0.019971";"0.138454";"24.125000";"0.052320";"6";"0";"0.000000"
"35.348837";"1.648836";"0.761115";"1.364938";"329.651163";"0.533166";"6";"0";"0.220000"
"32.125000";"1.219240";"0.718339";"1.307760";"327.916667";"0.553504";"2";"0";"0.010000"
"2.958333";"212.322587";"0.023059";"0.148663";"25.166667";"0.052320";"5";"0";"0.000000"
"31.708333";"2.094533";"0.691252";"1.314185";"321.541667";"0.517401";"2";"0";"0.250000"
"51.708333";"0.100135";"0.841051";"1.130986";"348.000000";"0.727983";"5";"1";"0.410000"
"31.857143";"0.745454";"0.766269";"1.144458";"342.190476";"0.650027";"7";"0";"0.010000"
"26.750000";"2.561555";"0.713295";"1.267788";"318.833333";"0.537879";"6";"3";"0.020000"
"8.041667";"62.984357";"0.098791";"0.478394";"77.333333";"0.136009";"7";"0";"0.000000"
"44.142857";"0.128975";"0.840745";"0.980382";"347.380952";"0.758252";"3";"1";"0.560000"
"38.238095";"0.438919";"0.786880";"1.184118";"340.285714";"0.660850";"4";"1";"0.400000"
"29.047619";"1.036417";"0.725113";"1.154942";"337.476190";"0.624053";"3";"1";"0.010000"
"45.333333";"0.229498";"0.819940";"1.216256";"345.761905";"0.674648";"3";"0";"0.170000"
"27.458333";"2.017678";"0.702603";"1.215852";"329.708333";"0.558357";"6";"1";"0.270000"
"5.250000";"87.139279";"0.076855";"0.358128";"55.125000";"0.088542";"5";"0";"0.000000"
"8.625000";"71.024514";"0.092505";"0.481975";"83.416667";"0.160156";"6";"0";"0.000000"
"42.523810";"0.368663";"0.833522";"1.191350";"347.285714";"0.681277";"2";"0";"0.110000"
"35.958333";"1.261667";"0.781386";"1.436129";"336.041667";"0.535866";"6";"2";"0.330000"
"40.000000";"0.745558";"0.799874";"1.292903";"336.720930";"0.608021";"11";"4";"0.420000"
"36.541667";"0.958296";"0.772473";"1.297174";"337.000000";"0.588305";"10";"2";"0.310000"
"5.291667";"133.560567";"0.049513";"0.268891";"42.625000";"0.077533";"3";"0";"0.000000"
"38.333333";"0.561273";"0.816002";"1.260693";"343.619048";"0.645157";"9";"0";"0.120000"
"9.666667";"55.072996";"0.108085";"0.535037";"91.375000";"0.171165";"6";"0";"0.000000"
"28.083333";"2.514143";"0.675594";"1.191535";"314.708333";"0.549006";"5";"1";"0.010000"
"30.625000";"2.100566";"0.674738";"1.337563";"318.041667";"0.511600";"7";"0";"0.010000"
"40.904762";"0.549711";"0.818220";"1.340672";"343.952381";"0.611337";"9";"2";"0.200000"
"3.000000";"168.465572";"0.033634";"0.184280";"30.916667";"0.058830";"6";"0";"0.000000"
"43.348837";"0.756580";"0.823007";"1.470394";"342.162791";"0.562632";"2";"1";"0.430000"
"7.333333";"76.455791";"0.080981";"0.415828";"65.875000";"0.117424";"8";"0";"0.000000"
"26.291667";"1.982675";"0.696282";"1.182776";"325.041667";"0.570076";"3";"1";"0.010000"
"5.041667";"125.245005";"0.047234";"0.284447";"49.375000";"0.099905";"5";"0";"0.000000"
"42.291667";"0.481177";"0.833714";"1.294256";"344.916667";"0.635890";"3";"0";"0.200000"
"8.666667";"59.158953";"0.090678";"0.464613";"76.291667";"0.140743";"3";"0";"0.000000"
"43.916667";"0.235049";"0.831085";"1.139177";"346.958333";"0.698982";"6";"2";"0.320000"
"28.523810";"0.870794";"0.711779";"1.052990";"341.857143";"0.668966";"7";"0";"0.010000"
"28.583333";"2.600186";"0.660576";"1.293750";"318.708333";"0.509115";"5";"0";"0.010000"
"42.857143";"0.149180";"0.829508";"1.043124";"348.619048";"0.736607";"13";"6";"0.660000"
"29.041667";"1.966777";"0.692803";"1.313964";"314.125000";"0.512429";"5";"0";"0.010000"
"6.958333";"94.872231";"0.063491";"0.360868";"64.666667";"0.131037";"6";"0";"0.000000"
"29.958333";"1.898739";"0.729095";"1.216571";"330.291667";"0.564631";"5";"1";"0.010000"
"42.500000";"0.315099";"0.813893";"1.226396";"344.583333";"0.665483";"7";"6";"0.690000"
"6.916667";"66.814596";"0.100492";"0.451672";"69.958333";"0.111624";"4";"0";"0.000000"
"8.083333";"60.956672";"0.099212";"0.477570";"79.791667";"0.144058";"0";"0";"0.000000"
"35.255814";"2.247854";"0.752345";"1.520872";"329.186047";"0.453819";"6";"0";"0.380000"
"34.791667";"2.074245";"0.747142";"1.503008";"324.541667";"0.469342";"3";"0";"0.100000"
"32.875000";"1.515032";"0.733350";"1.304093";"331.458333";"0.557292";"4";"0";"0.190000"
"30.416667";"1.939047";"0.709106";"1.320169";"327.250000";"0.512429";"2";"0";"0.010000"
"38.619048";"0.163427";"0.826165";"1.000015";"347.809524";"0.746212";"5";"0";"0.320000"
"31.476190";"0.782376";"0.745661";"1.116551";"339.285714";"0.652462";"4";"2";"0.010000"
"7.625000";"63.616222";"0.115723";"0.518912";"89.708333";"0.158262";"4";"0";"0.000000"
"8.958333";"56.425342";"0.119655";"0.552899";"92.291667";"0.162760";"4";"0";"0.000000"
"33.571429";"0.696955";"0.768396";"1.121719";"344.714286";"0.662744";"4";"0";"0.410000"
"32.291667";"2.320184";"0.703012";"1.442286";"313.875000";"0.469223";"4";"0";"0.010000"
"31.625000";"0.763472";"0.730010";"1.129791";"343.000000";"0.630090";"6";"1";"0.330000"
"46.333333";"0.283804";"0.839344";"1.283286";"346.333333";"0.660850";"2";"0";"0.160000"
"29.416667";"1.555900";"0.720084";"1.239268";"324.958333";"0.556226";"3";"1";"0.530000"
"8.458333";"62.494882";"0.113505";"0.517324";"84.958333";"0.145005";"1";"0";"0.000000"
"45.809524";"0.157007";"0.838978";"1.081849";"347.904762";"0.733090";"6";"4";"0.500000"
"27.000000";"1.365439";"0.679480";"1.197938";"325.375000";"0.571496";"3";"0";"0.010000"
"7.416667";"78.384976";"0.079950";"0.427824";"74.583333";"0.145241";"6";"0";"0.000000"
"28.166667";"1.918582";"0.672996";"1.206054";"323.541667";"0.561080";"8";"0";"0.010000"
"32.583333";"0.787544";"0.749208";"1.186429";"342.166667";"0.614347";"3";"0";"0.170000"
"28.750000";"2.417021";"0.660980";"1.288871";"318.833333";"0.513494";"5";"0";"0.010000"
"29.906977";"2.486532";"0.716575";"1.380211";"321.441860";"0.481831";"7";"0";"0.210000"
"25.416667";"2.581742";"0.603989";"1.110731";"315.208333";"0.558712";"5";"2";"0.010000"
"30.875000";"1.942438";"0.704813";"1.388230";"308.916667";"0.495147";"2";"0";"0.010000"
"33.744186";"2.313771";"0.767793";"1.497728";"331.930233";"0.465513";"5";"1";"0.130000"
"47.142857";"0.516359";"0.839623";"1.412561";"348.428571";"0.611472";"2";"1";"0.440000"
"9.083333";"45.495464";"0.135857";"0.583848";"97.291667";"0.163234";"4";"0";"0.000000"
"47.333333";"0.271529";"0.843998";"1.200693";"348.809524";"0.686959";"5";"2";"0.500000"
"4.708333";"133.733354";"0.057002";"0.299315";"48.625000";"0.088542";"4";"0";"0.000000"
"30.041667";"1.882258";"0.738224";"1.306277";"335.208333";"0.530895";"3";"3";"0.010000"
"9.583333";"43.646051";"0.168460";"0.661232";"111.416667";"0.179569";"3";"0";"0.000000"
"40.047619";"0.677791";"0.790959";"1.330077";"343.952381";"0.603490";"6";"1";"0.170000"
"25.708333";"2.670706";"0.628137";"1.150761";"311.708333";"0.534564";"6";"0";"0.010000"
"28.750000";"2.226695";"0.726477";"1.336756";"320.750000";"0.501420";"9";"1";"0.010000"
"47.125000";"0.235186";"0.838510";"1.271259";"344.416667";"0.662524";"3";"1";"0.150000"
"8.083333";"54.877306";"0.138684";"0.582442";"95.583333";"0.154711";"6";"0";"0.000000"
"28.904762";"1.043666";"0.723278";"1.151273";"337.476190";"0.624865";"4";"1";"0.010000"
"43.511628";"0.577062";"0.816181";"1.362983";"342.534884";"0.602603";"4";"0";"0.480000"
"40.083333";"0.455894";"0.805571";"1.241668";"335.041667";"0.639915";"4";"0";"0.340000"
"32.041667";"0.805391";"0.762700";"1.204793";"340.458333";"0.622988";"3";"0";"0.150000"
"44.190476";"0.200044";"0.823121";"1.101051";"348.476190";"0.716721";"9";"2";"0.440000"
"30.666667";"0.895017";"0.788147";"1.197180";"339.761905";"0.635146";"7";"1";"0.010000"
"42.095238";"0.152533";"0.822403";"1.002592";"347.904762";"0.750812";"4";"3";"0.630000"
"45.761905";"0.348871";"0.841803";"1.307616";"347.952381";"0.647727";"4";"1";"0.350000"
"5.333333";"106.438478";"0.063198";"0.315814";"48.166667";"0.080848";"2";"0";"0.000000"
"6.333333";"96.298795";"0.065090";"0.351397";"59.458333";"0.112808";"4";"0";"0.000000"
"24.958333";"2.126559";"0.677254";"1.179983";"323.708333";"0.543916";"2";"0";"0.010000"
"9.833333";"45.967808";"0.175282";"0.686793";"117.500000";"0.191288";"7";"0";"0.000000"
"42.139535";"0.956116";"0.814191";"1.473694";"336.232558";"0.540896";"5";"0";"0.480000"
"29.372093";"2.379860";"0.713525";"1.398438";"322.325581";"0.459897";"9";"1";"0.280000"
"26.651163";"3.639748";"0.689787";"1.302005";"307.093023";"0.471327";"3";"0";"0.110000"
"42.558140";"0.565114";"0.820213";"1.397812";"346.395349";"0.598110";"6";"3";"0.580000"
"31.720930";"3.311926";"0.686681";"1.481377";"323.441860";"0.403277";"7";"0";"0.170000"
"29.250000";"1.664000";"0.672695";"1.226447";"316.458333";"0.547704";"9";"2";"0.010000"
"43.906977";"1.183675";"0.801895";"1.590674";"335.000000";"0.501387";"5";"0";"0.260000"
"6.541667";"64.290353";"0.138255";"0.516736";"87.666667";"0.128906";"7";"0";"0.000000"
"30.255814";"2.818154";"0.700072";"1.388827";"316.302326";"0.450846";"4";"1";"0.150000"
"6.875000";"89.692165";"0.071659";"0.387367";"68.750000";"0.134943";"4";"0";"0.000000"
"30.958333";"1.500007";"0.710059";"1.236474";"322.416667";"0.569129";"7";"1";"0.020000"
"42.142857";"1.222182";"0.812366";"1.591182";"347.714286";"0.516640";"4";"0";"0.180000"
"27.375000";"1.737456";"0.669714";"1.168043";"315.125000";"0.577178";"5";"1";"0.010000"
"7.958333";"66.607080";"0.103674";"0.491555";"82.541667";"0.148082";"4";"0";"0.000000"
"7.083333";"79.260383";"0.061593";"0.367298";"62.958333";"0.127249";"9";"0";"0.000000"
"28.465116";"4.038177";"0.669898";"1.386947";"302.930233";"0.437368";"7";"0";"0.110000"
"3.125000";"174.597960";"0.027007";"0.173982";"31.125000";"0.065933";"9";"0";"0.000000"
"40.904762";"0.088106";"0.831645";"0.918425";"348.047619";"0.776380";"7";"1";"0.490000"
"2.625000";"186.483583";"0.020723";"0.126100";"18.791667";"0.036103";"4";"0";"0.000000"
"36.583333";"1.011375";"0.811604";"1.449553";"337.833333";"0.534683";"2";"0";"0.120000"
"38.333333";"1.260013";"0.787044";"1.465646";"329.625000";"0.519886";"2";"0";"0.110000"
"6.041667";"102.287534";"0.053203";"0.306851";"48.125000";"0.090672";"5";"0";"0.000000"
"28.916667";"1.979463";"0.730043";"1.252953";"324.541667";"0.548887";"6";"0";"0.010000"
"30.708333";"1.195749";"0.732970";"1.212091";"334.333333";"0.595762";"4";"0";"0.280000"
"30.232558";"2.648731";"0.732724";"1.369136";"332.558140";"0.477603";"4";"1";"0.270000"
"30.720930";"2.403334";"0.736320";"1.421667";"323.790698";"0.463465";"7";"1";"0.380000"
"43.093023";"0.989291";"0.804001";"1.476715";"336.511628";"0.540896";"5";"0";"0.330000"
"30.093023";"1.957089";"0.719886";"1.345343";"324.813953";"0.498745";"8";"1";"0.110000"
"7.875000";"68.621621";"0.091427";"0.451707";"78.041667";"0.145241";"7";"0";"0.000000"
"30.125000";"1.099533";"0.732976";"1.202274";"329.083333";"0.589725";"5";"3";"0.230000"
"46.904762";"0.121524";"0.848985";"1.074757";"348.285714";"0.739042";"5";"3";"0.670000"
"26.375000";"2.621336";"0.684069";"1.217201";"328.708333";"0.519650";"1";"0";"0.010000"
"27.458333";"1.710586";"0.669512";"1.166658";"315.125000";"0.578125";"1";"0";"0.010000"
"26.875000";"2.599489";"0.698651";"1.202893";"324.416667";"0.552083";"2";"0";"0.010000"
"32.095238";"0.654647";"0.778450";"1.134950";"337.952381";"0.663285";"5";"1";"0.010000"
"4.541667";"117.759640";"0.058103";"0.290979";"44.833333";"0.076468";"2";"0";"0.000000"
"42.500000";"0.818998";"0.839496";"1.567179";"342.541667";"0.535511";"6";"2";"0.490000"
"9.916667";"47.533216";"0.114096";"0.551773";"101.541667";"0.198509";"9";"0";"0.000000"
"29.139535";"2.782730";"0.710832";"1.357107";"320.744186";"0.481567";"5";"0";"0.160000"
"9.583333";"47.964300";"0.147803";"0.640768";"111.666667";"0.198035";"3";"0";"0.000000"
"31.708333";"1.267730";"0.699180";"1.227373";"325.750000";"0.577770";"5";"0";"0.250000"
"31.250000";"1.917098";"0.670148";"1.311589";"308.458333";"0.527107";"10";"0";"0.010000"
"28.125000";"3.617698";"0.673876";"1.344681";"315.208333";"0.460701";"9";"0";"0.010000"
"28.930233";"3.220435";"0.715488";"1.381617";"314.139535";"0.456065";"6";"1";"0.270000"
"35.904762";"0.639777";"0.783425";"1.223776";"345.476190";"0.634199";"4";"0";"0.370000"
"3.500000";"188.827352";"0.028018";"0.179136";"29.291667";"0.059541";"4";"0";"0.000000"
"32.041667";"2.519267";"0.698891";"1.473825";"315.666667";"0.453007";"9";"1";"0.010000"
"8.583333";"68.404953";"0.107674";"0.505506";"83.208333";"0.146425";"9";"0";"0.000000"
"30.093023";"2.810090";"0.702339";"1.376953";"320.674419";"0.471459";"6";"2";"0.140000"
"27.041667";"2.690642";"0.675083";"1.227731";"322.875000";"0.531842";"2";"0";"0.010000"
"45.238095";"0.230433";"0.842243";"1.149821";"347.000000";"0.704681";"8";"5";"0.470000"
"39.583333";"0.273766";"0.814263";"1.189393";"346.208333";"0.673887";"4";"1";"0.360000"
"31.333333";"1.611884";"0.717438";"1.307305";"330.833333";"0.540365";"7";"0";"0.010000"
"38.302326";"1.056435";"0.782715";"1.441974";"341.976744";"0.539707";"8";"0";"0.450000"
"47.095238";"0.284627";"0.841890";"1.229826";"346.666667";"0.678166";"4";"1";"0.440000"
"30.583333";"1.953173";"0.727207";"1.245670";"325.458333";"0.555871";"6";"0";"0.150000"
"4.166667";"129.415206";"0.048345";"0.254056";"40.916667";"0.074219";"4";"0";"0.000000"
"39.916667";"0.325612";"0.819731";"1.219458";"345.500000";"0.667022";"1";"0";"0.410000"
"5.041667";"103.577763";"0.056243";"0.296024";"46.416667";"0.083333";"5";"0";"0.000000"
"45.750000";"0.194216";"0.831776";"1.130917";"345.875000";"0.708452";"7";"3";"0.680000"
"29.348837";"3.002021";"0.704074";"1.318525";"314.116279";"0.491081";"2";"1";"0.240000"
"27.041667";"2.431787";"0.702777";"1.257668";"324.000000";"0.517874";"4";"1";"0.190000"
"30.500000";"1.697148";"0.701944";"1.224369";"319.708333";"0.565814";"5";"1";"0.020000"
"31.046512";"4.136748";"0.706770";"1.523230";"317.348837";"0.392045";"6";"0";"0.130000"
"40.761905";"0.573798";"0.816700";"1.324343";"347.333333";"0.615936";"10";"3";"0.240000"
"27.458333";"2.732295";"0.712229";"1.310909";"324.041667";"0.507339";"4";"0";"0.010000"
"48.958333";"0.159001";"0.841402";"1.182710";"347.541667";"0.698627";"3";"1";"0.430000"
"8.125000";"55.307635";"0.112242";"0.512684";"84.875000";"0.146780";"5";"0";"0.000000"
"32.285714";"0.735865";"0.760900";"1.165196";"337.285714";"0.637987";"9";"3";"0.010000"
"35.333333";"1.250314";"0.764922";"1.279257";"341.047619";"0.594968";"2";"0";"0.310000"
"31.125000";"0.960872";"0.714377";"1.213575";"335.500000";"0.601089";"4";"0";"0.100000"
"40.767442";"0.778367";"0.790761";"1.345676";"341.232558";"0.583906";"6";"1";"0.270000"
"40.285714";"0.997757";"0.808414";"1.378602";"344.761905";"0.590774";"3";"1";"0.180000"
"8.625000";"60.622839";"0.105249";"0.507067";"82.708333";"0.146425";"2";"0";"0.000000"
